"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"4559",4559,4560,34.79616,53.15588,123.14544,NA,NA,NA,3.03e+09,7.49e+10,751.26036,248.69353,644.10791,1,"None","parabolic","box sum"
"4560",4560,4561,24.95803,53.19633,123.18083,NA,NA,NA,2.8e+09,6.68e+10,300.57352,400.19107,149.6323,1,"None","parabolic","box sum"
"4561",4561,4562,33.09705,52.76962,123.18905,NA,NA,NA,6.66e+09,1.62e+11,485.34303,213.63556,559.51923,1,"None","parabolic","box sum"
"4562",4562,4563,128.93699,52.40839,123.29901,NA,NA,NA,2.28e+09,5.18e+10,112.30223,216.86161,120.21303,1,"None","parabolic","box sum"
"4563",4563,4564,52.03432,52.09074,123.39533,NA,NA,NA,8.43e+09,2.15e+11,249.9169,292.75829,1127.01365,1,"None","parabolic","box sum"
"4565",4565,4566,40.91127,50.36826,123.38234,NA,NA,NA,2.86e+09,7.17e+10,352.00696,532.17465,168.61701,1,"None","parabolic","box sum"
"4567",4567,4568,119.4299,49.38539,123.1638,NA,NA,NA,2.49e+09,5.51e+10,122.28479,145.04087,126.61567,1,"None","parabolic","box sum"
"4568",4568,4569,49.57324,49.40015,123.31828,NA,NA,NA,2.43e+09,5.95e+10,118.17354,273.2631,275.69181,1,"None","parabolic","box sum"
"4571",4571,4572,115.31703,46.68813,123.2327,NA,NA,NA,2.49e+09,5.33e+10,89.11872,167.29313,111.12967,1,"None","parabolic","box sum"
"4576",4576,4577,100.98068,44.8775,123.26398,NA,NA,NA,2.36e+09,5.13e+10,82.64892,225.94976,121.21189,1,"None","parabolic","box sum"
"4579",4579,4580,28.66304,41.28949,123.19358,NA,NA,NA,3.58e+09,8.1e+10,305.04387,244.79449,287.67097,1,"None","parabolic","box sum"
"4591",4591,4592,124.64544,63.94777,123.05925,NA,NA,NA,2.65e+09,6.24e+10,130.24348,184.03438,179.49739,1,"None","parabolic","box sum"
"4595",4595,4596,170.61586,62.33086,122.76395,NA,NA,NA,2.72e+09,6.17e+10,125.89252,197.15822,118.35238,1,"None","parabolic","box sum"
"4597",4597,4598,31.50196,59.88952,122.75669,NA,NA,NA,2.37e+09,5.53e+10,159.20303,207.33348,142.17803,1,"None","parabolic","box sum"
"4599",4599,4600,58.98546,59.05769,122.94424,NA,NA,NA,8.36e+09,2.04e+11,169.19902,187.52098,1086.34809,1,"None","parabolic","box sum"
"4600",4600,4601,172.08427,58.85013,123.05441,NA,NA,NA,3.81e+09,9.74e+10,422.21005,678.01368,690.60743,1,"None","parabolic","box sum"
"4601",4601,4602,172.38507,57.70641,122.95672,NA,NA,NA,5.13e+09,1.27e+11,225.52449,213.68396,396.02834,1,"None","parabolic","box sum"
"4602",4602,4603,25.33372,57.63461,122.9251,NA,NA,NA,3.78e+09,9.07e+10,145.92634,234.21931,212.37364,1,"None","parabolic","box sum"
"4603",4603,4604,31.73322,56.79919,122.80405,NA,NA,NA,2.99e+09,7.13e+10,139.3625,179.9019,184.93706,1,"None","parabolic","box sum"
"4606",4606,4607,25.03558,55.53461,122.93117,NA,NA,NA,2.35e+09,5.32e+10,168.21212,136.39539,131.85841,1,"None","parabolic","box sum"
"4607",4607,4608,171.14632,54.42128,122.88848,NA,NA,NA,3.52e+09,8.44e+10,173.11485,954.72896,144.72774,1,"None","parabolic","box sum"
"4608",4608,4609,28.53334,54.28137,122.96619,NA,NA,NA,2.42e+09,5.58e+10,104.1811,377.14314,379.50489,1,"None","parabolic","box sum"
"4609",4609,4610,171.3723,54.17514,122.93581,NA,NA,NA,3.08e+09,7.76e+10,272.25002,913.56981,1437.19703,1,"None","parabolic","box sum"
"4610",4610,4611,24.46853,53.50693,122.82855,NA,NA,NA,2.57e+09,6.39e+10,320.81467,260.27924,627.74906,1,"None","parabolic","box sum"
"4611",4611,4612,126.76122,53.35008,122.80601,NA,NA,NA,2.49e+09,5.58e+10,197.22664,143.10116,125.64519,1,"None","parabolic","box sum"
"4612",4612,4613,172.7771,52.89756,122.87035,NA,NA,NA,1.16e+10,2.94e+11,358.05139,261.14833,839.00368,1,"None","parabolic","box sum"
"4613",4613,4614,59.26802,52.91155,123.07877,NA,NA,NA,2.8e+09,6.83e+10,151.57412,217.36228,181.29525,1,"None","parabolic","box sum"
"4614",4614,4615,18.814,52.80893,123.00364,NA,NA,NA,3.5e+09,7.93e+10,210.95647,231.471,111.6631,1,"None","parabolic","box sum"
"4615",4615,4616,60.98684,52.49698,122.94274,NA,NA,NA,2.47e+09,5.29e+10,112.36208,193.31425,98.76081,1,"None","parabolic","box sum"
"4616",4616,4617,30.05741,52.54565,123.05917,NA,NA,NA,2.67e+09,6.27e+10,1140.46404,241.85967,648.03615,1,"None","parabolic","box sum"
"4618",4618,4619,20.6947,52.19679,122.94121,NA,NA,NA,2.26e+09,5.19e+10,152.05536,200.63543,142.7899,1,"None","parabolic","box sum"
"4620",4620,4621,42.96733,51.89057,122.96077,NA,NA,NA,2.31e+09,5.54e+10,193.13615,210.20049,321.52459,1,"None","parabolic","box sum"
"4621",4621,4622,172.15569,51.43065,123.08161,NA,NA,NA,4.89e+09,1.23e+11,422.53495,709.22559,800.2747,1,"None","parabolic","box sum"
"4622",4622,4623,23.90819,51.2936,122.82647,NA,NA,NA,2.43e+09,5.79e+10,264.46385,285.80594,174.42697,1,"None","parabolic","box sum"
"4623",4623,4624,39.92173,50.034,122.80579,NA,NA,NA,2.25e+09,5.42e+10,460.0306,424.81863,160.95558,1,"None","parabolic","box sum"
"4625",4625,4626,171.83278,47.57106,122.9745,NA,NA,NA,2.49e+09,5.6e+10,131.03678,170.67689,121.20646,1,"None","parabolic","box sum"
"4626",4626,4627,25.81941,46.41397,122.84527,NA,NA,NA,2.28e+09,5.37e+10,117.32099,180.38547,139.94688,1,"None","parabolic","box sum"
"4628",4628,4629,170.08906,45.69336,122.96747,NA,NA,NA,2.4e+09,5.2e+10,111.38068,210.27601,100.66235,1,"None","parabolic","box sum"
"4636",4636,4637,28.83694,41.11997,122.99021,NA,NA,NA,3.48e+09,8.33e+10,190.59562,272.38023,273.22096,1,"None","parabolic","box sum"
"4637",4637,4638,41.01971,40.95196,123.00444,NA,NA,NA,5.03e+09,1.16e+11,106.78514,151.85511,392.20628,1,"None","parabolic","box sum"
"4638",4638,4639,51.42721,40.59871,122.86696,NA,NA,NA,3.04e+09,6.71e+10,105.26571,156.02118,128.27751,1,"None","parabolic","box sum"
"4641",4641,4642,41.26008,39.77586,122.87916,NA,NA,NA,2.47e+09,5.8e+10,185.5219,404.30456,137.301,1,"None","parabolic","box sum"
"4642",4642,4643,171.88451,39.27257,122.83428,NA,NA,NA,2.3e+09,5.44e+10,95.97936,300.31103,231.43804,1,"None","parabolic","box sum"
"4643",4643,4644,33.53893,39.24499,123.03168,NA,NA,NA,2.34e+09,4.63e+10,83.10695,154.96224,88.43097,1,"None","parabolic","box sum"
"4653",4653,4654,173.04665,67.69864,122.6983,NA,NA,NA,2.32e+09,4.97e+10,97.61513,166.02193,119.4084,1,"None","parabolic","box sum"
"4656",4656,4657,47.56224,62.55246,122.59087,NA,NA,NA,2.27e+09,5.12e+10,101.93371,189.69977,117.44469,1,"None","parabolic","box sum"
"4661",4661,4662,33.11954,60.10234,122.6355,NA,NA,NA,2.26e+09,5.25e+10,133.21638,553.67109,161.29062,1,"None","parabolic","box sum"
"4663",4663,4664,171.92026,59.1128,122.5211,NA,NA,NA,3.99e+09,9.76e+10,419.15959,714.56033,1006.89512,1,"None","parabolic","box sum"
"4664",4664,4665,65.33826,59.20714,122.53088,NA,NA,NA,2.46e+09,5.25e+10,88.79626,163.16023,115.20791,1,"None","parabolic","box sum"
"4665",4665,4666,33.18242,59.11464,122.69327,NA,NA,NA,3.58e+09,8.27e+10,118.21506,345.62936,660.16114,1,"None","parabolic","box sum"
"4667",4667,4668,58.03651,58.20817,122.58391,NA,NA,NA,4.75e+09,1.18e+11,261.51538,160.00178,614.65609,1,"None","parabolic","box sum"
"4668",4668,4669,174.6104,57.71358,122.42684,NA,NA,NA,2.32e+09,5.25e+10,103.25161,360.753,110.67531,1,"None","parabolic","box sum"
"4669",4669,4670,171.99285,57.13467,122.69799,NA,NA,NA,2.8e+09,6.68e+10,279.38089,767.67987,121.35249,1,"None","parabolic","box sum"
"4670",4670,4671,53.60928,56.39546,122.41443,NA,NA,NA,2.44e+09,5.57e+10,127.20217,149.85219,149.34567,1,"None","parabolic","box sum"
"4671",4671,4672,29.23171,54.47764,122.45213,NA,NA,NA,2.61e+09,5.97e+10,242.98175,144.06997,251.58495,1,"None","parabolic","box sum"
"4672",4672,4673,42.16239,53.20213,122.74709,NA,NA,NA,2.46e+09,6.19e+10,242.7448,267.51864,576.77367,1,"None","parabolic","box sum"
"4673",4673,4674,38.43338,53.11388,122.43165,NA,NA,NA,2.93e+09,6.48e+10,95.26239,199.69583,152.23625,1,"None","parabolic","box sum"
"4674",4674,4675,30.38544,52.74104,122.45565,NA,NA,NA,2.31e+09,5.79e+10,917.1567,180.66543,253.8501,1,"None","parabolic","box sum"
"4675",4675,4676,50.77811,52.60552,122.64049,NA,NA,NA,3.48e+09,8.36e+10,131.65542,599.25103,367.76501,1,"None","parabolic","box sum"
"4676",4676,4677,30.2098,52.61864,122.5698,NA,NA,NA,2.45e+09,6.02e+10,917.76252,233.09696,595.8001,1,"None","parabolic","box sum"
"4677",4677,4678,24.79893,52.67177,122.68891,NA,NA,NA,2.4e+09,5.66e+10,121.65943,290.62247,166.44135,1,"None","parabolic","box sum"
"4678",4678,4679,28.90212,52.13774,122.62469,NA,NA,NA,2.99e+09,6.75e+10,219.6651,161.22615,153.68614,1,"None","parabolic","box sum"
"4679",4679,4680,170.47625,51.62851,122.6279,NA,NA,NA,2.94e+09,7.12e+10,143.15313,306.98091,202.09366,1,"None","parabolic","box sum"
"4684",4684,4685,41.45254,40.09433,122.67481,NA,NA,NA,2.34e+09,5.52e+10,165.54213,230.9891,128.7058,1,"None","parabolic","box sum"
"4686",4686,4687,23.99149,39.50111,122.60925,NA,NA,NA,2.64e+09,5.83e+10,143.89392,136.00487,114.57017,1,"None","parabolic","box sum"
"4690",4690,4691,28.30271,39.12339,122.57454,NA,NA,NA,2.68e+09,5.78e+10,95.24529,128.03406,145.99758,1,"None","parabolic","box sum"
"4695",4695,4696,61.87964,67.99213,122.12168,NA,NA,NA,2.98e+09,6.91e+10,133.78556,208.60218,143.58076,1,"None","parabolic","box sum"
"4701",4701,4702,172.74777,64.97944,122.2039,NA,NA,NA,2.39e+09,5.19e+10,120.84597,139.20911,120.91148,1,"None","parabolic","box sum"
"4702",4702,4703,56.07208,64.42686,122.23842,NA,NA,NA,2.57e+09,5.47e+10,124.60302,156.43194,90.96003,1,"None","parabolic","box sum"
"4703",4703,4704,171.7543,64.17352,122.39785,NA,NA,NA,2.32e+09,5.13e+10,186.34513,142.10001,126.23703,1,"None","parabolic","box sum"
"4705",4705,4706,174.5716,61.63673,122.2958,NA,NA,NA,2.74e+09,6.36e+10,156.06127,149.79941,153.64629,1,"None","parabolic","box sum"
"4708",4708,4709,190.2722,60.80046,122.35309,NA,NA,NA,2.66e+09,4.07e+10,30.86657,139.10615,142.81368,1,"None","parabolic","box sum"
"4711",4711,4712,51.92069,58.87598,122.20813,NA,NA,NA,2.29e+09,4.92e+10,123.35963,153.19902,109.88778,1,"None","parabolic","box sum"
"4712",4712,4713,16.76817,57.41636,122.11845,NA,NA,NA,2.7e+09,5.89e+10,124.63722,166.86735,107.61219,1,"None","parabolic","box sum"
"4713",4713,4714,124.17514,55.36409,122.2019,NA,NA,NA,2.4e+09,5.22e+10,92.49713,200.15895,122.64612,1,"None","parabolic","box sum"
"4714",4714,4715,29.84307,55.3348,122.08337,NA,NA,NA,2.71e+09,6.22e+10,105.61503,184.18562,161.47128,1,"None","parabolic","box sum"
"4715",4715,4716,173.90517,55.2249,122.31208,NA,NA,NA,2.45e+09,5.73e+10,115.88951,165.05593,165.00837,1,"None","parabolic","box sum"
"4716",4716,4717,40.77653,54.63523,122.17925,NA,NA,NA,2.29e+09,5.11e+10,92.77072,218.53095,153.59706,1,"None","parabolic","box sum"
"4717",4717,4718,54.1874,54.1429,122.13042,NA,NA,NA,6.98e+09,1.73e+11,256.2218,186.38361,1241.28133,1,"None","parabolic","box sum"
"4718",4718,4719,170.80268,53.69476,122.25214,NA,NA,NA,3.52e+09,8.48e+10,658.64293,291.00215,179.89647,1,"None","parabolic","box sum"
"4719",4719,4720,24.2643,53.34596,122.35308,NA,NA,NA,2.36e+09,5.9e+10,244.81631,304.96234,738.41831,1,"None","parabolic","box sum"
"4721",4721,4722,25.68196,52.99195,122.36998,NA,NA,NA,4.88e+09,1.13e+11,109.17666,292.64438,157.38323,1,"None","parabolic","box sum"
"4722",4722,4723,174.05448,52.97272,122.09237,NA,NA,NA,3.7e+09,8.65e+10,124.6931,230.28398,138.64365,1,"None","parabolic","box sum"
"4723",4723,4724,59.54571,52.7945,122.23498,NA,NA,NA,2.35e+09,5.54e+10,196.05043,190.62018,159.44374,1,"None","parabolic","box sum"
"4724",4724,4725,42.43628,52.85162,122.18982,NA,NA,NA,3.28e+09,7.59e+10,109.51376,271.6313,159.75165,1,"None","parabolic","box sum"
"4725",4725,4726,32.20286,52.78278,122.30668,NA,NA,NA,5.87e+09,1.42e+11,413.44615,181.06931,181.46569,1,"None","parabolic","box sum"
"4727",4727,4728,173.70228,51.13209,122.15045,NA,NA,NA,3.08e+09,7.44e+10,319.95328,168.66207,670.18995,1,"None","parabolic","box sum"
"4728",4728,4729,172.12946,50.92295,122.1767,NA,NA,NA,4.16e+09,1.03e+11,154.4026,962.46654,760.36599,1,"None","parabolic","box sum"
"4729",4729,4730,37.25098,50.91995,122.11526,NA,NA,NA,2.25e+09,4.91e+10,119.02852,147.00562,217.55213,1,"None","parabolic","box sum"
"4730",4730,4731,171.6011,50.17219,122.2428,NA,NA,NA,2.29e+09,5.43e+10,442.86892,1080.81621,689.30274,1,"None","parabolic","box sum"
"4732",4732,4733,49.56144,49.25622,122.35644,NA,NA,NA,2.63e+09,6.23e+10,125.8342,170.32349,214.09848,1,"None","parabolic","box sum"
"4734",4734,4735,170.9406,46.021,122.24096,NA,NA,NA,2.51e+09,5.58e+10,96.40624,180.49145,146.3151,1,"None","parabolic","box sum"
"4735",4735,4736,26.2375,46.01856,122.20759,NA,NA,NA,2.51e+09,5.48e+10,232.24315,119.30722,154.3318,1,"None","parabolic","box sum"
"4738",4738,4739,25.42739,41.51049,122.2106,NA,NA,NA,4.44e+09,1.01e+11,158.61431,178.50959,119.64747,1,"None","parabolic","box sum"
"4739",4739,4740,54.73928,40.47845,122.30594,NA,NA,NA,2.63e+09,5.77e+10,92.42384,170.45283,119.53899,1,"None","parabolic","box sum"
"4740",4740,4741,39.27202,39.274,122.17561,NA,NA,NA,5.48e+09,1.22e+11,139.11089,159.16252,126.08683,1,"None","parabolic","box sum"
"4756",4756,4757,174.16958,59.40567,121.95695,NA,NA,NA,3.04e+09,6.87e+10,548.77709,176.34562,149.19609,1,"None","parabolic","box sum"
"4757",4757,4758,173.60032,59.05482,121.8813,NA,NA,NA,3.11e+09,7.56e+10,289.34849,327.04729,724.18338,1,"None","parabolic","box sum"
"4759",4759,4760,38.23947,59.05772,122.03218,NA,NA,NA,2.46e+09,5.62e+10,186.4917,184.04001,141.5624,1,"None","parabolic","box sum"
"4760",4760,4761,25.73288,57.71073,121.89076,NA,NA,NA,2.53e+09,6.1e+10,191.77794,179.76651,192.36296,1,"None","parabolic","box sum"
"4762",4762,4763,172.90697,55.63538,121.83219,NA,NA,NA,2.41e+09,5.75e+10,175.99645,1009.24081,166.81957,1,"None","parabolic","box sum"
"4764",4764,4765,43.03526,54.4952,121.82169,NA,NA,NA,2.35e+09,5.46e+10,162.50571,374.81624,141.42138,1,"None","parabolic","box sum"
"4765",4765,4766,34.44575,53.64884,121.94322,NA,NA,NA,3.18e+09,7.85e+10,253.30264,265.61064,641.48602,1,"None","parabolic","box sum"
"4766",4766,4767,170.93719,53.4425,121.90143,NA,NA,NA,3.33e+09,8.32e+10,730.79692,303.4119,293.75526,1,"None","parabolic","box sum"
"4767",4767,4768,42.77134,53.46172,121.9079,NA,NA,NA,2.92e+09,7.06e+10,246.50918,332.09622,139.07987,1,"None","parabolic","box sum"
"4768",4768,4769,43.62086,52.83287,121.93558,NA,NA,NA,2.38e+09,5.69e+10,149.61987,245.10866,161.23617,1,"None","parabolic","box sum"
"4769",4769,4770,40.5931,52.79161,121.78851,NA,NA,NA,2.51e+09,5.65e+10,152.55369,112.64235,230.0595,1,"None","parabolic","box sum"
"4770",4770,4771,174.55193,52.19241,121.74741,NA,NA,NA,2.31e+09,5.64e+10,772.31802,176.72718,199.77635,1,"None","parabolic","box sum"
"4772",4772,4773,34.28197,52.05335,121.85567,NA,NA,NA,2.96e+09,7.12e+10,151.75978,223.8031,263.88747,1,"None","parabolic","box sum"
"4773",4773,4774,173.86175,51.12874,122.05779,NA,NA,NA,3.01e+09,7.34e+10,327.77333,175.01068,327.74344,1,"None","parabolic","box sum"
"4774",4774,4775,51.06074,51.04204,121.98607,NA,NA,NA,6.39e+09,1.58e+11,195.01223,205.71232,1066.38893,1,"None","parabolic","box sum"
"4775",4775,4776,171.09763,50.88834,121.77395,NA,NA,NA,2.98e+09,6.9e+10,409.50315,161.37427,701.91401,1,"None","parabolic","box sum"
"4776",4776,4777,174.44844,50.76924,121.85267,NA,NA,NA,2.32e+09,5.52e+10,301.00651,183.26813,582.00619,1,"None","parabolic","box sum"
"4777",4777,4778,172.56828,50.39059,121.86082,NA,NA,NA,2.53e+09,6.12e+10,460.08373,201.80243,602.15017,1,"None","parabolic","box sum"
"4781",4781,4782,20.99374,47.62272,121.91712,NA,NA,NA,2.57e+09,5.57e+10,147.10133,155.60436,89.82265,1,"None","parabolic","box sum"
"4785",4785,4786,173.51093,45.04435,121.84422,NA,NA,NA,2.43e+09,5.51e+10,140.43947,145.30247,133.92246,1,"None","parabolic","box sum"
"4786",4786,4787,171.08541,44.09054,121.85732,NA,NA,NA,2.33e+09,5.06e+10,91.37984,152.85939,124.50343,1,"None","parabolic","box sum"
"4789",4789,4790,32.03701,41.51046,121.85257,NA,NA,NA,2.67e+09,5.95e+10,137.91391,158.10984,131.15245,1,"None","parabolic","box sum"
"4791",4791,4792,55.44404,41.12072,121.85739,NA,NA,NA,3e+09,6.82e+10,167.86036,151.66777,148.80931,1,"None","parabolic","box sum"
"4792",4792,4793,110.62959,40.2325,122.04752,NA,NA,NA,2.39e+09,5.45e+10,130.62822,142.65555,140.6424,1,"None","parabolic","box sum"
"4793",4793,4794,15.4451,39.79724,121.90533,NA,NA,NA,2.33e+09,5.31e+10,102.26594,173.07639,233.66731,1,"None","parabolic","box sum"
"4797",4797,4798,35.98644,60.63824,121.50357,NA,NA,NA,2.81e+09,6.03e+10,96.97969,140.8529,124.72874,1,"None","parabolic","box sum"
"4798",4798,4799,25.19713,60.02873,121.5568,NA,NA,NA,2.68e+09,6.12e+10,97.26061,322.9849,156.49182,1,"None","parabolic","box sum"
"4800",4800,4801,171.13858,59.38611,121.56998,NA,NA,NA,2.73e+09,6.13e+10,143.88354,123.63601,148.32866,1,"None","parabolic","box sum"
"4801",4801,4802,25.3979,59.29262,121.57867,NA,NA,NA,2.64e+09,6.56e+10,119.3925,299.80201,327.38379,1,"None","parabolic","box sum"
"4802",4802,4803,169.25123,59.08417,121.54088,NA,NA,NA,2.44e+09,5.44e+10,110.96357,161.45584,118.40183,1,"None","parabolic","box sum"
"4803",4803,4804,33.75028,58.13955,121.41381,NA,NA,NA,2.69e+09,6.47e+10,212.43682,206.99322,152.00073,1,"None","parabolic","box sum"
"4807",4807,4808,64.84876,55.32313,121.49325,NA,NA,NA,2.39e+09,5.65e+10,120.98521,199.45884,232.64885,1,"None","parabolic","box sum"
"4808",4808,4809,43.64411,55.23967,121.41712,NA,NA,NA,2.27e+09,5.15e+10,99.29548,183.85518,148.74297,1,"None","parabolic","box sum"
"4809",4809,4810,26.77099,54.43266,121.701,NA,NA,NA,2.61e+09,5.81e+10,95.94394,193.73816,132.7396,1,"None","parabolic","box sum"
"4810",4810,4811,169.87403,54.34342,121.67881,NA,NA,NA,3.17e+09,7.71e+10,120.2255,392.0058,188.70467,1,"None","parabolic","box sum"
"4811",4811,4812,61.26418,54.11004,121.42385,NA,NA,NA,2.59e+09,6.05e+10,123.51108,165.97885,144.50097,1,"None","parabolic","box sum"
"4813",4813,4814,58.38397,53.78676,121.59333,NA,NA,NA,2.97e+09,6.58e+10,118.41538,143.33063,134.23079,1,"None","parabolic","box sum"
"4815",4815,4816,169.68106,53.36058,121.48346,NA,NA,NA,2.88e+09,6.92e+10,144.22187,422.25891,169.8007,1,"None","parabolic","box sum"
"4816",4816,4817,33.18068,53.3279,121.5045,NA,NA,NA,2.76e+09,6.89e+10,547.20972,405.66975,969.42076,1,"None","parabolic","box sum"
"4817",4817,4818,43.49123,53.05947,121.53338,NA,NA,NA,2.63e+09,6.22e+10,381.58698,227.41467,154.05935,1,"None","parabolic","box sum"
"4818",4818,4819,38.6511,52.90925,121.43834,NA,NA,NA,2.42e+09,5.95e+10,280.25176,272.71986,199.45842,1,"None","parabolic","box sum"
"4819",4819,4820,39.5925,52.55206,121.47605,NA,NA,NA,2.48e+09,5.8e+10,134.87261,183.87437,279.9409,1,"None","parabolic","box sum"
"4820",4820,4821,52.0088,52.14777,121.47535,NA,NA,NA,8.44e+09,2.1e+11,203.22985,223.3454,1126.8864,1,"None","parabolic","box sum"
"4821",4821,4822,23.41892,51.93805,121.4967,NA,NA,NA,2.35e+09,5.62e+10,385.67869,162.21249,185.45151,1,"None","parabolic","box sum"
"4822",4822,4823,15.64919,51.54069,121.56684,NA,NA,NA,3.07e+09,6.99e+10,118.92348,152.97329,214.89164,1,"None","parabolic","box sum"
"4824",4824,4825,41.9256,50.69446,121.47911,NA,NA,NA,2.58e+09,6.03e+10,153.38669,227.89907,140.80054,1,"None","parabolic","box sum"
"4825",4825,4826,50.53659,50.66982,121.65912,NA,NA,NA,4.72e+09,1.14e+11,196.17989,171.3624,1029.35037,1,"None","parabolic","box sum"
"4826",4826,4827,17.60714,50.65443,121.55445,NA,NA,NA,2.35e+09,5.11e+10,134.28633,143.30769,110.5203,1,"None","parabolic","box sum"
"4827",4827,4828,32.83162,50.35879,121.46773,NA,NA,NA,2.44e+09,5.11e+10,81.33591,152.14801,121.38379,1,"None","parabolic","box sum"
"4828",4828,4829,21.16778,47.75563,121.68306,NA,NA,NA,2.41e+09,5.11e+10,126.58659,140.28901,97.25022,1,"None","parabolic","box sum"
"4833",4833,4834,32.18433,41.59948,121.61872,NA,NA,NA,2.48e+09,5.68e+10,152.52926,167.22012,127.21336,1,"None","parabolic","box sum"
"4834",4834,4835,29.6476,40.88968,121.54983,NA,NA,NA,2.36e+09,5.56e+10,446.75147,221.23545,194.70614,1,"None","parabolic","box sum"
"4835",4835,4836,171.32333,40.28073,121.42405,NA,NA,NA,2.4e+09,5.51e+10,130.43829,189.27044,135.68026,1,"None","parabolic","box sum"
"4836",4836,4837,28.53238,40.35013,121.44399,NA,NA,NA,5.49e+09,1.33e+11,178.83592,335.4879,186.99235,1,"None","parabolic","box sum"
"4837",4837,4838,22.87447,40.11326,121.55278,NA,NA,NA,2.77e+09,6.36e+10,134.50619,249.13204,123.98189,1,"None","parabolic","box sum"
"4849",4849,4850,59.52824,67.3839,121.10911,NA,NA,NA,2.72e+09,6.24e+10,118.32988,147.9495,155.1041,1,"None","parabolic","box sum"
"4853",4853,4854,35.33873,62.62226,121.24346,NA,NA,NA,2.28e+09,4.99e+10,118.40805,363.60666,104.58434,1,"None","parabolic","box sum"
"4856",4856,4857,22.12909,60.69376,121.09376,NA,NA,NA,2.48e+09,5.63e+10,99.56418,138.68892,270.91241,1,"None","parabolic","box sum"
"4857",4857,4858,60.18086,60.0914,121.15118,NA,NA,NA,3.02e+09,6.71e+10,117.17443,114.07971,1024.31646,1,"None","parabolic","box sum"
"4858",4858,4859,56.05903,59.21849,121.33953,NA,NA,NA,2.69e+09,6e+10,133.01118,372.37376,102.39553,1,"None","parabolic","box sum"
"4859",4859,4860,20.5439,58.22957,121.25941,NA,NA,NA,2.32e+09,5.25e+10,134.25458,159.59039,127.62392,1,"None","parabolic","box sum"
"4860",4860,4861,171.98635,57.93135,121.24659,NA,NA,NA,2.54e+09,6.33e+10,304.69455,196.77415,838.28688,1,"None","parabolic","box sum"
"4862",4862,4863,171.01062,57.40535,121.32906,NA,NA,NA,2.87e+09,6.91e+10,133.90495,321.43927,166.24045,1,"None","parabolic","box sum"
"4865",4865,4866,27.86457,55.96593,121.20684,NA,NA,NA,2.42e+09,5.67e+10,110.5886,147.49858,273.98783,1,"None","parabolic","box sum"
"4866",4866,4867,171.389,55.17742,121.10315,NA,NA,NA,3.29e+09,7.82e+10,232.58942,234.50887,166.57466,1,"None","parabolic","box sum"
"4868",4868,4869,29.30378,54.56297,121.27317,NA,NA,NA,2.3e+09,5.56e+10,102.89863,259.368,238.93258,1,"None","parabolic","box sum"
"4871",4871,4872,42.54507,54.10983,121.31343,NA,NA,NA,4.11e+09,9.09e+10,142.44289,313.53396,110.21531,1,"None","parabolic","box sum"
